/images/People_Images/PreethiJK.jpg	743356	1445x1536
/images/People_Images/Preston.jpg	25547	300x362
/images/People_Images/PrinceN.jpg	43834	200x263
/images/People_Images/Ramesh.jpg	240226	1050x1350
/images/People_Images/Ranjita.jpg	27009	200x249
/images/People_Images/Ravi.jpg	104412	248x339
/images/People_Images/Remy.jpg	23102	200x229
/images/People_Images/Rongqing.jpg	4210	120x146
/images/People_Images/RossyB2.jpg	416094	1179x1287
/images/People_Images/Ryleigh.jpg	9159	200x252
/images/People_Images/RyleighK.jpg	37861	400x400
/images/People_Images/Sam2021.jpg	7894	200x245
/images/People_Images/Santos.jpg	47911	300x380
/images/People_Images/Sarah.jpg	41783	300x367
/images/People_Images/Seth.jpg	30179	200x256
/images/People_Images/Shurouk_Hamad.jpg	566824	2208x2944
/images/People_Images/Shuying.jpg	67048	300x363
/images/People_Images/Sierra.jpg	18374	200x300
/images/People_Images/Sofia_Grace.jpeg	686838	2330x3104
/images/People_Images/Sofiya.png	1668826	1080x1080
/images/People_Images/Srinidhi.jpg	79652	438x529
/images/People_Images/Sunil.jpg	30476	168x221
/images/People_Images/Taity.jpg	26651	200x255
/images/People_Images/thoban.jpg	35178	300x378
/images/People_Images/TrishaN.jpg	147314	1470x1421
/images/People_Images/vlad2.jpg	188053	1290x1572
/images/People_Images/WaqarAli2.jpg	250393	1459x1041
/images/People_Images/Xiangjun.jpg	45747	300x344
/images/People_Images/Xiaoxi.jpg	24148	200x239
/images/People_Images/Xiuru_small.jpg	61383	300x425
/images/People_Images/xlai.jpg	284432	600x773
/images/People_Images/Yang_Zhang.jpg	146130	570x955
/images/People_Images/yzhang_small.jpg	130456	563x766
/images/People_Images/Zhikai_Liang_small.jpg	86909	381x500
/images/People_Images/Zhongjie.jpg	923028	2880x1953
/images/Science_Images/CompGenMerged.jpg	131025	912x475
/images/Science_Images/HTPMerged.jpg	204501	990x461
/images/Science_Images/QGMerged.jpg	133091	989x465
